"","id","gender","height","religion","caste","mother_tongue","profession","location","country","age_of_marriage","weight"
"2056",2056,"male",168.402,"Hindu"," Agarwal","Punjabi","Entrepreneurs / Business ","Rajasthan"," India",30,60.8824558606528
"2057",2057,"female",178.308,"Hindu"," Brahmin","Hindi","Finance Professional","Noida"," India",29,74.6447983661459
"2058",2058,"male",168.402,"Hindu"," Saini","Hindi","Training Professional (Others)","Ghaziabad"," India",29,69.1521365270427
"2059",2059,"female",181.61,"Hindu"," Baishya","Bengali","Not working","Balurghat"," India",26,70.0506369349285
"2060",2060,"male",191.516,"","others","Kannada","","Shivamogga"," India",31,70.1276852942711
"2061",2061,"male",208.026,"Sikh"," Gursikh","Punjabi","Managers and Senior Executives","Auckland"," New Zealand",30,83.422661534362
"2062",2062,"female",171.704,"Christian"," Roman Catholic","Malayalam","Nurse","Thiruvananthapuram"," India",32,54.2924513169605
"2063",2063,"female",148.59,"Hindu"," Kalita","Assamese","Not working","Guwahati"," India",28,53.4015432963275
"2064",2064,"male",201.422,"Christian"," Born Again","English","Medical / Healthcare Professional (Others)","Melbourne"," Australia",30,71.3871610737856
"2065",2065,"female",168.402,"Hindu"," Patel","Gujarati","Accounting Professional (Others)","Iselin- NJ"," USA",28,67.2502909305758
"2066",2066,"female",175.006,"Hindu"," Bhatia","Hindi","Training Professional (Others)","Delhi"," India",29,67.1117825875303
"2067",2067,"female",165.1,"Hindu"," Lingayath","Kannada","Dentist","Kalaburagi / Gulbarga"," India",31,55.4096994100612
"2068",2068,"male",188.214,"Hindu"," Baniya","Hindi","Software Professional (Others)","Singapore"," Singapore",32,65.7857821007843
"2069",2069,"male",165.1,"","others","Tamil","Electronics / Telecom Engineer","Coimbatore"," India",25,62.6043157427905
"2070",2070,"female",175.006,"Hindu"," Brahmin","Bengali","Air Hostess / Flight Attendant","Kolkata"," India",29,76.4974511342366
"2071",2071,"female",175.006,"Muslim"," Memon","Urdu","Banking Professional","Piriyapatna"," India",29,74.0380249188652
"2072",2072,"male",188.214,"","others","Telugu","",""," India",29,74.3861216746809
"2073",2073,"female",165.1,"","others","Bengali","Not working","Kharagpur"," India",29,68.5412724124692
"2074",2074,"male",188.214,"Hindu"," Vaishnav","Gujarati","Electronics / Telecom Engineer","Pune"," India",32,67.668470695772
"2075",2075,"male",194.818,"","others","Tamil","Electronics / Telecom Engineer","Madurai"," India",29,80.7639946452904
"2076",2076,"male",188.214,"Hindu"," Thakur","Marathi","Mechanical / Production Engineer","Nashik"," India",31,70.3609898577001
"2077",2077,"female",135.382,"Hindu"," Ahom","Assamese","Banking Professional","Bhagalpur"," India",28,50.8066714782892
"2078",2078,"male",184.912,"Hindu"," Viswabrahmin","Telugu","Medical Transcriptionist","Hyderabad"," India",31,82.4318541884919
"2079",2079,"male",181.61,"Hindu"," Saini","Hindi","Customer Support / BPO / KPO Professional","Bijnor"," India",32,75.9100993266231
"2080",2080,"female",175.006,"Hindu"," Saini","Hindi","Not Specified","Yamunanagar"," India",28,69.5844935083689
"2081",2081,"female",135.7122,"Hindu"," Valmiki","Hindi","Not working","Ludhiana"," India",29,61.0156982555769
"2082",2082,"male",188.214,"Hindu"," Billava","Kannada","Electronics / Telecom Engineer","Karnataka"," India",28,70.0667717166067
"2083",2083,"male",191.516,"Hindu"," Vanniyar","Tamil","Teacher","Pondicherry"," India",30,76.8893569431719
"2084",2084,"female",184.912,"Hindu"," Baniya","Hindi","Software Consultant","Taguig"," Philippines",35,69.4354812126802
"2085",2085,"female",NA,"","","","",""," India",34,NA
"2086",2086,"female",188.214,"Hindu"," Brahmin","Hindi","Software Consultant","Bengaluru / Bangalore"," India",29,70.8695488368625
"2087",2087,"male",168.7322,"","others","Telugu","Web / UX Designers","Andhra Pradesh"," India",24,54.5088157458567
"2088",2088,"female",161.798,"Hindu"," Arya Vysya","Odia","Not working","Bhubaneswar"," India",25,56.7788975047969
"2089",2089,"female",135.7122,"Hindu"," Rajput - Lodhi","Hindi","Not Specified","Kanpur"," India",27,53.5984181355155
"2090",2090,"male",188.214,"Sikh"," Kshatriya","Punjabi","Software Professional","Oslo"," Norway",33,70.6329018483019
"2091",2091,"male",181.61,"Sikh"," Ramdasia","Punjabi","Mechanical / Production Engineer","Ludhiana"," India",32,75.0566231346079
"2092",2092,"male",181.61,"","others","","","Kalaburagi / Gulbarga"," India",27,64.7810152322959
"2093",2093,"male",191.516,"Hindu"," Baniya","Hindi","Entrepreneurs / Business ","Delhi"," India",32,75.12392254996
"2094",2094,"female",158.496,"Hindu"," Kalita","Assamese","Not Specified","Mumbai"," India",27,58.7530066562067
"2095",2095,"female",148.59,"Hindu"," Agri","Hindi","Not Specified","Bihar Sharif"," India",29,53.5785042551178
"2096",2096,"male",191.516,"Christian"," Born Again","Malayalam","Non IT Engineer (Others)","Suhl"," Germany",33,68.7494374620092
"2097",2097,"female",175.006,"Hindu"," Thakur","Hindi","Not working","Kanpur"," India",29,77.0150267254821
"2098",2098,"male",178.308,"Hindu"," Brahmin","Bengali","Advertising Professional","Kolkata"," India",33,72.1510815466332
"2099",2099,"male",181.61,"Hindu"," Scheduled Caste (SC)","Hindi","Doctor / Healthcare Professional","Lucknow"," India",33,79.8505119909623
"2100",2100,"",201.422,"","others","Hindi","","Haridwar"," India",26,85.5265461990528
"2101",2101,"",NA,"","others","Malayalam","","Kochi"," India",24,NA
"2102",2102,"female",188.214,"Hindu"," Kalita","Assamese","Teacher","Guwahati"," India",27,73.773380168315
"2103",2103,"female",231.14,"Hindu"," Bhandari","Konkani","Not working","Honnavar"," India",30,93.5079071575314
"2104",2104,"male",NA,"","","","Software Consultant",""," India",27,NA
"2105",2105,"female",175.006,"Hindu"," Agarwal","Marwari","Finance Professional","Mumbai"," India",28,77.9165754458038
"2106",2106,"female",165.1,"Hindu"," Scheduled Caste (SC)","Hindi","Software Professional","Columbus- OH"," USA",34,73.8259742671415
"2107",2107,"male",188.214,"","others","Telugu","","Mahbubnagar"," India",29,84.9208901414902
"2108",2108,"male",188.214,"","others","","","Ernakulam"," India",35,73.9707581636952
"2109",2109,"female",171.704,"Hindu"," Bhandari","Marathi","Team Member / Staff","Mumbai"," India",31,64.2240890599804
"2110",2110,"male",191.516,"Hindu"," Arya Vysya","Telugu","Chartered Accountant","Bengaluru / Bangalore"," India",31,74.2298084146458
"2111",2111,"female",165.1,"Hindu"," Lingayath","Marathi","Pharmacist","Solapur"," India",32,57.6572372778813
"2112",2112,"female",148.59,"Hindu"," Bhandari","Marathi","VP / AVP / GM / DGM","Mumbai"," India",30,65.4300387506115
"2113",2113,"male",181.61,"Hindu"," Goud","Telugu","Consultant / Supervisor / Team Leads","Mancherial"," India",31,67.7505230746885
"2114",2114,"male",191.516,"Hindu"," Sahu","Hindi","Not working","Fatehpur"," India",30,66.7044350357262
"2115",2115,"female",171.704,"Hindu"," Brahmin","Marathi","Not Specified","Pune"," India",31,70.6280010184683
"2116",2116,"male",194.818,"Hindu"," Valmiki","Hindi","Admin Professional","Goa"," India",31,77.8322091060744
"2117",2117,"female",168.402,"Hindu"," Vanniyar","Tamil","Doctor / Healthcare Professional","Kelang"," Malaysia",30,68.0964528573466
"2118",2118,"male",194.818,"","","Sindhi","",""," India",35,70.0311678531156
"2119",2119,"female",184.912,"","","","Civil Engineer",""," USA",26,75.1267979430683
"2120",2120,"female",181.61,"Muslim"," Memon","Bengali","Banking Professional","Puruliya"," India",29,78.5822020419173
"2121",2121,"female",171.704,"Hindu"," Kaibarta","Odia","Not Specified","Bhubaneswar"," India",29,67.5781476012836
"2122",2122,"female",181.61,"Christian"," Born Again","Telugu","Banking Professional","Hyderabad"," India",29,88.1220647122133
"2123",2123,"female",175.006,"Christian"," Marthoma","Malayalam","Training Professional (Others)","Bengaluru / Bangalore"," India",30,63.828547441759
"2124",2124,"male",184.912,"Hindu"," Baishya","Hindi","Teacher","Mahoba"," India",27,72.3979465844318
"2125",2125,"male",178.308,"Hindu"," Lingayath","Kannada","Electronics / Telecom Engineer","Bengaluru / Bangalore"," India",32,73.6989979904218
"2126",2126,"male",188.214,"Hindu"," Sindhi-Sakkhar","Sindhi","Accounting Professional (Others)","Mumbai"," India",27,70.9501373162798
"2127",2127,"male",184.912,"Hindu"," Goud","Telugu","Not working","Tadepalligudem"," India",29,69.331247833152
"2128",2128,"male",168.402,"Hindu"," Sahu","Hindi","Software Professional","Bengaluru / Bangalore"," India",29,70.0857848663059
"2129",2129,"female",178.308,"Hindu"," Brahmin","Marathi","Not Specified","Ratnagiri"," India",30,71.1756723456304
"2130",2130,"female",165.1,"Hindu"," Brahmin","Telugu","Not working","Visakhapatnam"," India",30,65.4710306171639
"2131",2131,"female",191.516,"","others","Hindi","Not Specified","Hosur"," India",27,74.3083682795674
"2132",2132,"female",171.704,"Hindu"," Balija","Telugu","Banking Professional","Bengaluru / Bangalore"," India",26,66.3150816395339
"2133",2133,"male",184.912,"Hindu"," Baishya","Odia","Electronics / Telecom Engineer","Hyderabad"," India",28,70.0456512154469
"2134",2134,"male",188.214,"","others","","Software Professional (Others)","Pune"," India",28,72.0393482986795
"2135",2135,"female",168.402,"Hindu"," Bhandari","Marathi","Accounting Professional (Others)","Mumbai"," India",30,74.8290482845071
"2136",2136,"female",178.308,"Hindu"," Lingayath","Kannada","Non IT Engineer (Others)","Belagavi / Belagaum"," India",32,60.6626419268873
"2137",2137,"female",168.402,"","others","","",""," India",33,63.1627457489561
"2138",2138,"male",175.006,"Hindu"," Panchal","Gujarati","Non IT Engineer (Others)","Ahmedabad"," India",31,71.3900674141053
"2139",2139,"female",NA,"","others","Malayalam","","Thiruvananthapuram"," India",32,NA
"2140",2140,"female",184.912,"","others","Hindi","Managers and Senior Executives","Gurgaon"," India",34,73.7282357345198
"2141",2141,"male",191.516,"Hindu"," Saini","Hindi","Admin Professional","Sonepat"," India",29,67.6242308927166
"2142",2142,"female",NA,"","others","","",""," Malaysia",35,NA
"2143",2143,"female",165.1,"","","Hindi","Medical / Healthcare Professional (Others)","Shahjahanpur"," India",30,66.4218962838614
"2144",2144,"male",188.214,"","others","Tamil","Hardware & Networking professional","Chennai"," India",31,67.5569486740762
"2145",2145,"male",175.006,"","others","Telugu","","Medak"," India",24,77.1555905606005
"2146",2146,"male",194.818,"","","","","Gondiya"," India",28,81.9789808735536
"2147",2147,"male",188.214,"","others","Malayalam","Mariner","Kondotty"," India",29,71.14521347056
"2148",2148,"male",201.422,"Hindu"," Balija","Telugu","Software Professional (Others)","Coventry"," United Kingdom",29,76.3479044913824
"2149",2149,"female",165.1,"Hindu"," Sahu","Hindi","Not Specified","Indore"," India",26,62.3429237408658
"2150",2150,"female",165.1,"","others","Telugu","","Anantapur"," India",24,65.475501553791
"2151",2151,"male",194.818,"Hindu"," Brahmin","Bengali","Software Professional","Kolkata"," India",32,76.0169686853615
"2152",2152,"female",171.704,"","others","","","Bengaluru / Bangalore"," India",28,64.5881269255732
"2153",2153,"female",155.194,"Hindu"," Agri","Aka","Not Specified","Begusarai"," India",27,58.7189243083675
"2154",2154,"male",191.516,"Christian"," Marthoma","Malayalam","Software Consultant","Jersey City- NJ"," USA",32,81.7518774637789
"2155",2155,"female",171.704,"","others","Bengali","Student","Midnapore"," India",28,70.7649551813075
"2156",2156,"male",188.214,"Christian"," Marthoma","English","Software Consultant","London"," United Kingdom",32,77.5325591972521
"2157",2157,"female",171.704,"Hindu"," Thakur","Hindi","Not Specified","Lucknow"," India",27,72.8889181150887
"2158",2158,"male",198.12,"Sikh"," Ramdasia","Punjabi","Managers and Senior Executives","Delhi"," India",30,87.8212418270611
"2159",2159,"female",178.308,"Hindu"," Baidya","Bengali","Not working","Kolkata"," India",29,69.4348391344554
"2160",2160,"male",148.59,"Hindu"," Ahom","Assamese","Not Specified","Sibsagar"," India",28,59.4786839845191
"2161",2161,"male",168.402,"","others","","","Pune"," India",30,53.1132277965503
"2162",2162,"female",181.61,"Hindu"," Kayastha","Bengali","Not working","Delhi"," India",34,77.0124471831604
"2163",2163,"female",188.214,"Hindu"," Bhatia","Punjabi","Finance Professional","Pune"," India",31,75.0499915603152
"2164",2164,"female",NA,"","","","",""," USA",30,NA
"2165",2165,"male",188.214,"Hindu"," Brahmin","Bengali","Managers and Senior Executives","Panaji"," India",32,79.5499417411847
"2166",2166,"male",201.422,"Hindu"," Brahmin","Gujarati","Not Specified","Surat"," India",32,82.1675447726972
"2167",2167,"female",181.61,"","others","Kannada","",""," India",26,70.2424343475082
"2168",2168,"male",194.818,"Sikh"," Gursikh","Punjabi","Doctor / Healthcare Professional","Chandigarh"," India",32,72.2234185095575
"2169",2169,"female",161.798,"Hindu"," Balija","Telugu","Not Specified","Bengaluru / Bangalore"," India",29,55.0472883735722
"2170",2170,"male",188.214,"Hindu"," Baniya","Hindi","Software Professional","Seattle- WA"," USA",35,70.3892304882079
"2171",2171,"male",191.516,"Hindu"," Vaishnav","Gujarati","Mechanical / Production Engineer","Fayetteville- NC"," USA",31,73.8155477835384
"2172",2172,"male",168.402,"Sikh"," Kshatriya","Punjabi","Sales Professional / Marketing","Jabalpur"," India",33,69.2340135611469
"2173",2173,"male",181.61,"Hindu"," Lingayath","Telugu","Software Professional","Ramachandrapuram(Medak)"," India",32,81.1245139431104
"2174",2174,"female",181.61,"Hindu"," Brahmin","Bengali","Dentist","Kolkata"," India",29,77.7786636954363
"2175",2175,"female",165.1,"Muslim"," Memon","English","Not Specified","Durban"," South Africa",28,54.5252787158449
"2176",2176,"male",184.912,"Hindu"," Kalita","Assamese","Mechanical / Production Engineer","Guwahati"," India",28,68.6017735481532
"2177",2177,"male",184.912,"","others","Hindi","",""," India",28,87.9760620275846
"2178",2178,"male",165.1,"","others","","","Hassan"," India",27,66.4483168405471
"2179",2179,"female",181.61,"Hindu"," Sindhi-Sakkhar","Sindhi","Accounting Professional (Others)","Mumbai"," India",28,70.2889452347324
"2180",2180,"female",184.912,"","others","Malayalam","Not Specified","Al Batinah"," Oman",25,69.8657730668361
"2181",2181,"female",165.1,"","others","Sindhi","",""," United Arab Emirates",30,68.4863384394063
"2182",2182,"female",181.61,"Sikh"," Gursikh","Punjabi","Marketing Professional","Delhi"," India",31,74.2468689892084
"2183",2183,"male",148.59,"Hindu"," Baidya","Bengali","Not working","Malda"," India",30,58.235210136114
"2184",2184,"male",194.818,"","others","","",""," India",34,78.2760796541134
"2185",2185,"female",171.704,"Hindu"," Lingayath","Marathi","Not working","Pune"," India",29,63.5079708942148
"2186",2186,"female",175.006,"Hindu"," Kaibarta","Odia","Not working","Dhenkanal"," India",27,69.0373207066648
"2187",2187,"male",168.7322,"Hindu"," Patel","Gujarati","Entrepreneurs / Business ","Savannah- GA"," USA",33,65.1515445097424
"2188",2188,"male",168.402,"","","Tamil","","Erode"," India",30,70.5999142857496
"2189",2189,"male",168.7322,"Hindu"," Brahmin","Telugu","Software Professional (Others)","Bellevue- WA"," USA",30,62.4895096372727
"2190",2190,"female",171.704,"Hindu"," Scheduled Caste (SC)","Kannada","Admin Professional","Mumbai"," India",31,73.0618475093719
"2191",2191,"male",198.12,"Hindu"," Brahmin","Marathi","Not Specified","Mumbai"," India",32,77.9586881212464
"2192",2192,"male",165.1,"","others","Tamil","Not Specified","Chennai"," India",25,70.2376738835954
"2193",2193,"female",178.308,"Hindu"," Balija","Telugu","Teacher","Amalapuram"," India",29,76.2674450805849
"2194",2194,"male",188.214,"Hindu"," Arora","Hindi","Marketing Professional","Moradabad"," India",34,77.6943279764906
"2195",2195,"male",184.912,"Hindu"," Sahu","Hindi","Finance Professional","Janjgir"," India",30,78.236094361031
"2196",2196,"female",191.516,"Hindu"," Kalita","Assamese","Electronics / Telecom Engineer","Maharashtra"," India",30,73.4249523503564
"2197",2197,"male",178.308,"","","Marathi","Not Specified","Mumbai"," India",29,72.8239476423478
"2198",2198,"male",184.912,"Hindu"," Valmiki","Hindi","Not Specified","Delhi"," India",31,77.9143375339491
"2199",2199,"male",168.402,"","others","Bengali","Agricultural Professional (Others)","West Bengal"," India",34,66.9284340290505
"2200",2200,"male",188.214,"Hindu"," Ahom","Assamese","Managers and Senior Executives","Jorhat"," India",29,68.2927354632424
"2201",2201,"male",168.7322,"Hindu"," Saini","Hindi","Event Manager","Sydney"," Australia",32,62.5837983108976
"2202",2202,"male",181.61,"","","Telugu","","Mahbubnagar"," India",26,66.649340278746
"2203",2203,"male",191.516,"Muslim"," Memon","Assamese","Not working","Mumbai"," India",26,78.3443772139533
"2204",2204,"male",191.516,"Hindu"," Kayastha","Bengali","Marketing Professional","Mumbai"," India",34,75.630722193429
"2205",2205,"male",188.214,"Hindu"," Brahmin","Bengali","Software Professional","Pune"," India",30,64.8880408325252
"2206",2206,"male",188.214,"Hindu"," Bhandari","Marathi","Sportsman","Mumbai"," India",30,69.4817133043285
"2207",2207,"female",175.006,"","others","Telugu","","Eluru"," India",22,69.9804114401831
"2208",2208,"male",NA,"","","","Software Consultant",""," India",30,NA
"2209",2209,"male",148.59,"Hindu"," Baishya","Bengali","Beautician","Chittoor"," India",29,57.059441844919
"2210",2210,"male",184.912,"Hindu"," Agri","Marathi","Not Specified","Pune"," India",29,69.7072160928184
"2211",2211,"male",168.7322,"Hindu"," Arya Vysya","Marathi","Mechanical / Production Engineer","Bay Shore- NY"," USA",28,74.5423872524361
"2212",2212,"female",171.704,"Hindu"," Kaibarta","Odia","Not working","Baleshwar"," India",26,74.394588379388
"2213",2213,"female",175.006,"Hindu"," Sindhi-Sakkhar","Sindhi","Not Specified","Delhi"," India",28,74.5446867930384
"2214",2214,"female",181.61,"Sikh"," Ramdasia","Punjabi","Teacher","Hoshiarpur"," India",32,90.4240502006963
"2215",2215,"male",181.61,"Hindu"," Patel","Gujarati","Mechanical / Production Engineer","Anand"," India",32,83.3517270710132
"2216",2216,"male",188.214,"Hindu"," Goud","Odia","Mechanical / Production Engineer","Baleshwar"," India",31,73.0329925112809
"2217",2217,"male",168.402,"Hindu"," Kshatriya","Hindi","Hotel & Hospitality Professional (Others)","Mumbai"," India",30,58.2545671024172
"2218",2218,"male",178.308,"","","Telugu","","Hyderabad"," India",29,64.2255846665927
"2219",2219,"female",165.1,"Hindu"," Thakur","Hindi","Not working","Unnao"," India",27,65.4905250400431
"2220",2220,"male",191.516,"Sikh"," Gursikh","Punjabi","Software Professional (Others)","Jammu"," India",31,81.9872383338605
"2221",2221,"female",165.1,"","others","Bengali","Legal Professional (Others)","West Bengal"," India",26,71.6987526262899
"2222",2222,"male",184.912,"Hindu"," Brahmin","Marathi","Consultant / Supervisor / Team Leads","Mumbai"," India",32,79.4531578239981
"2223",2223,"",151.892,"","others","Hindi","","Sitamarhi"," India",21,58.5849511643982
"2224",2224,"male",191.516,"Hindu"," Baishya","Bengali","Sales Professional / Marketing","Alipore"," India",29,81.569094012162
"2225",2225,"male",198.12,"","others","Tamil","Not Specified","Coimbatore"," India",32,85.568421737577
"2226",2226,"female",168.402,"Hindu"," Arora","Hindi","Training Professional (Others)","Delhi"," India",34,70.513763966263
"2227",2227,"male",194.818,"","others","Tamil","Software Professional","Chennai"," India",30,79.4082488946466
"2228",2228,"female",181.61,"","others","Malayalam","Not Specified","Abu Dhabi"," United Arab Emirates",20,77.4765631887966
"2229",2229,"male",191.516,"","others","Bengali","Non IT Engineer (Others)","Kolkata"," India",33,65.424968977749
"2230",2230,"male",NA,"","","","Finance Professional",""," India",35,NA
"2231",2231,"male",184.912,"Jain"," Shwetamber","Marwari","Finance Professional","Pune"," India",35,75.8241591167016
"2232",2232,"male",168.402,"Hindu"," Arya Vysya","Telugu","Not Specified","Seattle- WA"," USA",31,70.4259050794966
"2233",2233,"female",151.892,"Hindu"," Baishnab","Bengali","Not Specified","Gujarat"," India",26,62.7645736177432
"2234",2234,"female",178.308,"Christian"," Marthoma","Malayalam","Physician Assistant","New York- NY"," USA",32,71.2141107899274
"2235",2235,"male",181.61,"Hindu"," Balija","Telugu","Event Manager","Rajgarh"," India",30,78.9859184337348
"2236",2236,"female",188.214,"Hindu"," Panchal","Gujarati","Not Specified","Jaipur"," India",27,73.5233933755886
"2237",2237,"female",181.61,"","","","",""," India",27,63.7055618248205
"2238",2238,"female",168.402,"Hindu"," Kshatriya","Hindi","Not working","Delhi"," India",30,61.6372891119382
"2239",2239,"male",191.516,"Sikh"," Khatri","Punjabi","Banking Professional","Amritsar"," India",32,70.3188729748694
"2240",2240,"male",188.214,"Sikh"," Ramdasia","Punjabi","Sportsman","Ludhiana"," India",30,64.7659469428613
"2241",2241,"male",184.912,"Muslim"," Memon","Urdu","Non IT Engineer (Others)","Abu Dhabi"," United Arab Emirates",28,82.7655546037836
"2242",2242,"female",175.006,"","others","","",""," India",31,74.2596794282594
"2243",2243,"female",175.006,"Hindu"," Lingayath","Marathi","Not working","Solapur"," India",30,71.6502634186429
"2244",2244,"female",148.59,"Hindu"," Balija","Hindi","Not Specified","Bihar Sharif"," India",26,61.9846628190361
"2245",2245,"male",188.214,"Hindu"," Kshatriya","Hindi","Managers and Senior Executives","Old Bridge- NJ"," USA",31,82.1147776424038
"2246",2246,"male",191.516,"Hindu"," Baniya","Hindi","Training Professional (Others)","Haridwar"," India",32,71.3153886206046
"2247",2247,"male",168.402,"Hindu"," Brahmin","Marathi","Mechanical / Production Engineer","Pune"," India",33,68.5084840919734
"2248",2248,"female",171.704,"Hindu"," Thakur","Hindi","Teacher","Lucknow"," India",30,65.018442395459
"2249",2249,"female",165.1,"Hindu"," Rajput - Lodhi","Hindi","Banking Professional","Meerut"," India",30,62.7033192287647
"2250",2250,"female",168.7322,"Hindu"," Agri","Bengali","Not Specified","Barasat"," India",29,60.0446468421546
"2251",2251,"male",188.214,"Hindu"," Arora","Hindi","Investment Professional","Muktsar"," India",33,69.7403510419446
"2252",2252,"male",181.61,"","others","Kannada","Accounting Professional (Others)","Bengaluru / Bangalore"," India",27,67.5877553556236
"2253",2253,"female",178.308,"Hindu"," Brahmin","Hindi","Teacher","Durg"," India",28,71.2736198547818
"2254",2254,"male",181.61,"Jain"," Shwetamber","Gujarati","Marketing Professional","Surat"," India",34,83.9240457237106
"2255",2255,"female",175.006,"Hindu"," Ahom","Assamese","Teacher","Guwahati"," India",28,81.5308217148752
"2256",2256,"female",151.892,"","","Hindi","Not working","Mandla"," India",26,68.2747098481437
"2257",2257,"male",178.308,"Hindu"," Brahmin","Bengali","Not Specified","Dhaka"," Bangladesh",30,62.0322813189969
"2258",2258,"",NA,"","others","Bengali","Agricultural Professional (Others)","Jalpaiguri"," India",29,NA
"2259",2259,"male",175.006,"Hindu"," Billava","Tulu","Consultant / Supervisor / Team Leads","Udupi"," India",31,82.6964358587821
"2260",2260,"female",191.516,"Hindu"," Brahmin","Bengali","Finance Professional","Kolkata"," India",29,73.1378054055332
"2261",2261,"male",198.12,"Hindu"," Brahmin","Bengali","Software Professional","Pune"," India",30,73.7532410907079
"2262",2262,"male",191.516,"Hindu"," OBC - Barber/Naayee","Hindi","Banking Professional","Vidisha"," India",27,81.7664278311279
"2263",2263,"male",178.308,"Hindu"," Bhandari","Marathi","Software Consultant","Mumbai"," India",30,76.1975820570448
"2264",2264,"female",168.402,"Sikh"," Ramdasia","Punjabi","Writer","Ludhiana"," India",30,59.9517321406241
"2265",2265,"female",168.402,"","","Malayalam","Software Professional (Others)","Chennai"," India",33,79.6466166703728
"2266",2266,"male",181.61,"Sikh"," Kshatriya","Punjabi","Marketing Professional","Ludhiana"," India",31,76.238272151114
"2267",2267,"male",194.818,"Hindu"," Valmiki","Hindi","Accounting Professional (Others)","Parbhani"," India",28,84.0959959547852
"2268",2268,"female",175.006,"Hindu"," Kayastha","Bengali","Software Professional (Others)","Kolkata"," India",33,73.3923333252142
"2269",2269,"male",194.818,"Christian"," Roman Catholic","Tamil","Designer (Others)","Chennai"," India",32,72.7588123063896
"2270",2270,"female",175.006,"Hindu"," Goud","Odia","Not working","Jharsuguda"," India",27,69.1639757984085
"2271",2271,"male",184.912,"Hindu"," Arora","Hindi","Software Professional (Others)","Delhi"," India",34,60.0881247552943
"2272",2272,"female",171.704,"Hindu"," Vaishnav","Gujarati","Chartered Accountant","Mumbai"," India",28,66.3847617416234
"2273",2273,"female",178.308,"Jain"," Shwetamber","Hindi","Electronics / Telecom Engineer","Delhi"," India",35,74.7401977847826
"2274",2274,"female",171.704,"Hindu"," Viswabrahmin","Telugu","Not working","Hyderabad"," India",29,63.3055431842802
"2275",2275,"female",171.704,"","","","",""," United Arab Emirates",31,72.2944436772008
"2276",2276,"male",184.912,"Hindu"," Lingayath","Kannada","Not Specified","Bengaluru / Bangalore"," India",33,73.5382622149613
"2277",2277,"male",181.61,"Hindu"," Lingayath","Kannada","Customer Support / BPO / KPO Professional","Kolhapur"," India",33,77.5509364688478
"2278",2278,"male",178.308,"Hindu"," Arya Vysya","Telugu","Entrepreneurs / Business ","Kandukur"," India",30,69.54868368276
"2279",2279,"male",184.912,"","others","","",""," India",27,75.6370233561872
"2280",2280,"female",171.704,"","","","Teacher","Pali"," India",30,77.0061393794084
"2281",2281,"male",181.61,"","others","Sindhi","",""," United Arab Emirates",30,72.3380746097785
"2282",2282,"male",188.214,"","others","","","Nashik"," India",35,68.6846003767143
"2283",2283,"female",188.214,"Hindu"," Patel","Gujarati","Student","Sterling Heights- MI"," USA",30,79.7411637093785
"2284",2284,"male",194.818,"Hindu"," Thakur","Hindi","Entrepreneurs / Business ","Dubai"," United Arab Emirates",30,82.0909224635095
"2285",2285,"male",194.818,"Hindu"," OBC - Barber/Naayee","Kannada","Software Professional (Others)","Davanagere"," India",28,80.7723500050719
"2286",2286,"male",191.516,"Hindu"," Brahmin","Marathi","Not Specified","Pune"," India",32,77.3549460530526
"2287",2287,"male",171.704,"","others","Tamil","Not Specified","Thiruvananthapuram"," India",28,73.2136531122255
"2288",2288,"female",181.61,"Hindu"," Sahu","Hindi","Not working","Dhamtari"," India",28,65.7153374095603
"2289",2289,"female",168.402,"Hindu"," Baniya","Hindi","HR Professional","Delhi"," India",36,64.3319496292746
"2290",2290,"female",178.308,"Hindu"," Brahmin","Telugu","Doctor / Healthcare Professional","Warangal"," India",31,73.9806684454327
"2291",2291,"female",168.402,"Hindu"," Baishnab","Bengali","Banking Professional","Kolkata"," India",26,67.3564846772726
"2292",2292,"male",198.12,"Sikh"," Khatri","Punjabi","Merchant Naval Officer","Gurgaon"," India",30,74.7004343344602
"2293",2293,"male",175.006,"Hindu"," Vanniyar","Tamil","Not Specified","Chennai"," India",31,64.567209073847
"2294",2294,"male",188.214,"Hindu"," Kayastha","Bengali","Admin Professional","Howra"," India",32,76.9464490696766
"2295",2295,"female",181.61,"Hindu"," Balija","Telugu","Company Secretary","Bengaluru / Bangalore"," India",26,67.2006658579315
"2296",2296,"female",181.61,"Christian"," Roman Catholic","Tamil","HR Professional","Bengaluru / Bangalore"," India",30,72.2300053718188
"2297",2297,"male",168.402,"Hindu"," Brahmin","Marathi","Managers and Senior Executives","Mumbai"," India",31,65.1461281776793
"2298",2298,"female",148.59,"","others","Telugu","","Hyderabad"," India",25,60.8084881312995
"2299",2299,"female",191.516,"Hindu"," Brahmin","Hindi","Physician Assistant","Lakhisarai"," India",30,77.6987131522549
"2300",2300,"female",168.402,"Sikh"," Kshatriya","Punjabi","Teacher","Pune"," India",29,63.1473608771323
"2301",2301,"male",188.214,"Hindu"," Arya Vysya","Telugu","Software Professional (Others)","Bengaluru / Bangalore"," India",28,90.8613254901107
"2302",2302,"female",178.308,"","others","Malayalam","Commercial Artist","Thiruvananthapuram"," India",30,73.7906059491536
"2303",2303,"female",165.1,"Hindu"," Brahmin","Kannada","Software Professional","Berlin"," Germany",28,70.2374931286587
"2304",2304,"male",NA,"","others","Hindi","",""," India",28,NA
